ts_us,channel,len,rssi,mac_hash,eapol,head
490259,1,28,-91,20bdbf5ac9ae6de6,0,48113c00f2823d9fb942aea6473ab432
517923,1,246,-74,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
529624,1,250,-74,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
546786,1,210,-74,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
564316,1,210,-82,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
581330,1,246,-81,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
598607,1,250,-82,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
615879,1,210,-79,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
633152,1,246,-79,aea7d1ab30ae1e9d,0,80000000fffffffffffff2823d9fb943
650423,1,250,-78,e8c5cf156aff9e47,0,80000000fffffffffffff2823d9fb944
668179,1,98,-78,e8c5cf156aff9e47,0,08420000fffffffffffff2823d9fb944
684975,1,98,-70,8cbb08cc76c4731b,0,08420000ffffffffffffb2823d9fb1dc
702242,1,249,-93,720b2f74b4b0e00b,0,80000000ffffffffffff203706ab5e82
719689,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
737175,1,106,-76,e8c5cf156aff9e47,0,8842300054f15f92554cf2823d9fb944
754583,1,204,-92,8c6255171cd63f97,0,50003a0124e853873ebc32823d9fc366
772028,1,204,-93,8c6255171cd63f97,0,50083a0124e853873ebc32823d9fc366
789472,1,204,-94,8c6255171cd63f97,0,50083a0124e853873ebc32823d9fc366
806924,1,246,-87,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
824365,1,204,-93,8c6255171cd63f97,0,50083a0124e853873ebc32823d9fc366
842215,1,124,-71,98240d6dced69540,0,0802000001005e0000fbb2823d9fb1dd
859262,1,144,-72,98240d6dced69540,0,080200003333000000fbb2823d9fb1dd
876707,1,124,-79,a8da6782170c335b,0,0802000001005e0000fbf2823d9fb942
894152,1,144,-79,a8da6782170c335b,0,080200003333000000fbf2823d9fb942
911598,1,249,-88,720b2f74b4b0e00b,0,80000000ffffffffffff203706ab5e82
929043,1,246,-78,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
946494,1,250,-75,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
963935,1,210,-76,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
981383,1,28,-94,20bdbf5ac9ae6de6,0,48013c00f2823d9fb942aea6473ab432
998652,1,210,-86,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
1016508,1,204,-72,98240d6dced69540,0,50083a01de2eef298291b2823d9fb1dd
1033720,1,204,-72,98240d6dced69540,0,50083a01de2eef298291b2823d9fb1dd
1051341,1,204,-73,98240d6dced69540,0,50003a014e58979b8d8bb2823d9fb1dd
1068960,1,204,-74,98240d6dced69540,0,50083a014e58979b8d8bb2823d9fb1dd
1086584,1,123,-76,a8da6782170c335b,0,080200003333000000fbf2823d9fb942
1104199,1,204,-84,8c6255171cd63f97,0,50083a01de2eef29829132823d9fc366
1121820,1,204,-85,8c6255171cd63f97,0,50083a01de2eef29829132823d9fc366
1139439,1,204,-75,98240d6dced69540,0,50083a014e58979b8d8bb2823d9fb1dd
1157065,1,210,-75,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
1174690,1,204,-83,8c6255171cd63f97,0,50003a014e58979b8d8b32823d9fc366
1192706,1,246,-75,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
1209917,1,250,-75,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
1227542,1,210,-75,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
1245159,1,210,-87,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
1262781,1,246,-87,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
1280397,1,250,-88,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
1298025,1,210,-74,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
1315636,1,246,-74,aea7d1ab30ae1e9d,0,80000000fffffffffffff2823d9fb943
1333258,1,250,-74,e8c5cf156aff9e47,0,80000000fffffffffffff2823d9fb944
1350924,1,371,-76,98240d6dced69540,0,0802000001005e0000fbb2823d9fb1dd
1369887,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1386252,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1403739,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1421358,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1438976,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1456599,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1474219,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1491837,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1509458,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1527822,1,106,-76,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
1545810,6,210,-50,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
1563059,6,246,-50,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
1580680,6,250,-50,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
1598300,6,254,-85,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
1615920,6,211,-82,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
1633541,6,246,-82,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
1651159,6,210,-47,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
1668779,6,246,-45,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
1686399,6,250,-45,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
1704411,6,211,-81,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
1721636,6,246,-82,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
1739257,6,34,-80,6e8fb524b5e043bc,0,b000d40038a5c9746835f2823d9fc3f4
1756702,6,34,-81,6e8fb524b5e043bc,0,b008d40038a5c9746835f2823d9fc3f4
1774149,6,34,-80,6e8fb524b5e043bc,0,b008d40038a5c9746835f2823d9fc3f4
1791595,6,34,-49,19fdc1c705a9a866,0,b000d40038a5c974683532823d9fb348
1809042,6,34,-79,6e8fb524b5e043bc,0,b008d40038a5c9746835f2823d9fc3f4
1826488,6,34,-79,6e8fb524b5e043bc,0,b008d40038a5c9746835f2823d9fc3f4
1843933,6,34,-49,76e24379c30bf675,0,b000d40038a5c974683532823d9fb347
1861380,6,210,-50,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
1879403,6,210,-51,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
1896619,6,246,-52,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
1914240,6,250,-51,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
1931860,6,150,-50,76e24379c30bf675,0,0842000033330001000232823d9fb347
1949481,6,211,-82,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
1967102,6,246,-81,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
1984729,6,250,-82,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
2002340,6,210,-88,f5006ef86f722813,0,80000000ffffffffffffd2823d9fb900
2019960,6,246,-88,fde3139aa6701fdc,0,80000000ffffffffffffd2823d9fb901
2037579,6,250,-88,e6ea4c9008b6f5b3,0,80000000ffffffffffffd2823d9fb902
2055598,6,204,-53,f2699bba2ba23cf1,0,50003a017c214a110aad32823d9fb346
2072825,6,204,-54,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2090437,6,204,-54,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2108057,6,204,-85,6a9bd343d01f977c,0,50003a017c214a110aadf2823d9fc3f2
2125676,6,204,-56,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2143299,6,204,-58,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2160917,6,204,-57,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2178537,6,204,-85,6a9bd343d01f977c,0,50083a017c214a110aadf2823d9fc3f2
2196157,6,204,-56,f2699bba2ba23cf1,0,50083a017c214a110aad32823d9fb346
2213777,6,204,-87,6a9bd343d01f977c,0,50083a017c214a110aadf2823d9fc3f2
2232496,6,94,-51,76e24379c30bf675,0,0842000001000ccccccd32823d9fb347
2248839,6,211,-80,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
2266465,6,246,-79,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
2284082,6,250,-80,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
2301702,6,94,-81,0783e62878fc71a6,0,0842000001000ccccccdf2823d9fc3f3
2319147,6,210,-51,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
2336769,6,246,-49,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
2354401,6,250,-51,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
2372005,6,80,-85,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
2389451,6,80,-82,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
2407199,11,210,-89,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
2424702,11,250,-89,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
2442486,11,249,-94,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
2460282,11,80,-82,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
2477901,11,242,-92,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
2495697,11,249,-91,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
2513489,11,249,-92,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
2531466,11,250,-87,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
2550035,11,210,-89,4fdaf896e88ee013,0,80000000ffffffffffff92823d9fb91b
2567829,11,246,-89,b77a745d83d8dc66,0,80000000ffffffffffff92823d9fb91e
2585623,11,246,-91,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
2603495,11,242,-89,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
2627866,11,249,-90,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
2639146,11,250,-87,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
2656837,11,246,-86,b77a745d83d8dc66,0,80000000ffffffffffff92823d9fb91e
2674815,11,197,-94,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
2692427,11,210,-88,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
2710217,11,246,-86,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
2728012,11,250,-87,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
2749862,11,106,-87,a77d0e51d916c252,0,884a3000c43cb04bfde1d2823d9fb0f2
2763636,11,106,-87,a77d0e51d916c252,0,884a3000c43cb04bfde1d2823d9fb0f2
2781612,11,197,-94,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
2799181,11,210,-88,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
2816978,11,246,-88,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
2834782,11,250,-86,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
2852572,11,249,-90,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
2870725,11,242,-92,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
2888151,11,80,-89,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
2905771,11,236,-95,525dfdeee1b4bf9e,0,50083c007abb9ba1a3ea203706aa96c5
2923566,11,236,-91,525dfdeee1b4bf9e,0,50083c007abb9ba1a3ea203706aa96c5
2941356,11,236,-91,525dfdeee1b4bf9e,0,50083c007abb9ba1a3ea203706aa96c5
2959151,11,236,-92,525dfdeee1b4bf9e,0,50083c007abb9ba1a3ea203706aa96c5
2976946,11,197,-91,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
2994749,11,210,-88,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
3012530,11,250,-88,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
3031419,11,249,-92,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
3048116,11,242,-92,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
3065912,11,249,-90,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
3083706,11,250,-87,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
3101498,11,246,-88,b77a745d83d8dc66,0,80000000ffffffffffff92823d9fb91e
3162500,11,197,-92,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
3180294,11,210,-88,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
3198087,11,246,-86,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
3215880,11,250,-87,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
3233676,11,249,-91,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
3251936,1,204,-87,8c6255171cd63f97,0,50003a010ed9380965f232823d9fc366
3269081,1,204,-85,8c6255171cd63f97,0,50083a010ed9380965f232823d9fc366
3286704,1,204,-85,8c6255171cd63f97,0,50083a010ed9380965f232823d9fc366
3304322,1,204,-84,8c6255171cd63f97,0,50083a010ed9380965f232823d9fc366
3321946,1,204,-85,8c6255171cd63f97,0,50083a010ed9380965f232823d9fc366
3339562,1,204,-85,8c6255171cd63f97,0,50083a010ed9380965f232823d9fc366
3357200,1,84,-83,8c6255171cd63f97,0,880a3000265d3b99762832823d9fc366
3374656,1,246,-74,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
3392250,1,250,-74,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
3409871,1,210,-75,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
3427901,1,249,-87,d4905d134297dad9,0,80000000ffffffffffff203706ab5e83
3445108,1,112,-74,98240d6dced69540,0,08020000333300000016b2823d9fb1dd
3462729,1,242,-86,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
3480350,1,246,-72,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
3497972,1,250,-72,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
3515588,1,210,-72,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
3533207,1,246,-88,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
3550826,1,112,-83,8c6255171cd63f97,0,0802000033330000001632823d9fc366
3568449,1,249,-86,720b2f74b4b0e00b,0,80000000ffffffffffff203706ab5e82
3586066,1,210,-81,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
3604153,1,197,-85,4c1e10d00a18f6b3,0,80000000ffffffffffff203706ab5e81
3622609,1,599,-76,98240d6dced69540,0,08020000ffffffffffffb2823d9fb1dd
3640229,1,611,-76,98240d6dced69540,0,0802000001005e7ffffbb2823d9fb1dd
3657851,1,249,-87,d4905d134297dad9,0,80000000ffffffffffff203706ab5e83
3675472,1,242,-87,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
3693089,1,246,-80,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
3710710,1,250,-80,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
3728330,1,210,-80,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
3745949,1,106,-77,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
3763586,1,210,-84,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
3781695,1,250,-88,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
3798806,1,106,-80,e8c5cf156aff9e47,0,884a300054f15f925571f2823d9fb944
3816470,1,249,-88,720b2f74b4b0e00b,0,80000000ffffffffffff203706ab5e82
3834054,1,210,-77,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
3851665,1,250,-76,e8c5cf156aff9e47,0,80000000fffffffffffff2823d9fb944
3869288,1,106,-80,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
3886907,1,197,-87,4c1e10d00a18f6b3,0,80000000ffffffffffff203706ab5e81
3904529,1,249,-88,d4905d134297dad9,0,80000000ffffffffffff203706ab5e83
3922145,1,242,-87,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
3939769,1,106,-80,e8c5cf156aff9e47,0,884a300054f15f92554cf2823d9fb944
3958497,1,242,-89,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
3975006,1,246,-72,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
3992623,1,250,-73,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
4010245,1,210,-72,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
4027864,1,210,-84,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
4045486,1,246,-84,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
4063105,1,250,-83,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
4080725,1,249,-86,720b2f74b4b0e00b,0,80000000ffffffffffff203706ab5e82
4098343,1,249,-86,d4905d134297dad9,0,80000000ffffffffffff203706ab5e83
4158442,1,242,-86,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
4176473,6,210,-51,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
4193681,6,246,-52,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
4211298,6,250,-50,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
4228920,6,211,-88,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
4246540,6,246,-87,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
4264160,6,250,-87,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
4281778,6,210,-55,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
4299399,6,246,-56,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
4317018,6,250,-55,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
4334649,6,94,-56,76e24379c30bf675,0,0842000001000ccccccd32823d9fb347
4352505,6,254,-87,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
4369702,6,211,-78,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
4387323,6,246,-78,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
4404945,6,250,-78,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
4422564,6,210,-48,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
4440182,6,246,-46,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
4457804,6,250,-49,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
4475427,6,250,-87,32179bab757c5c0d,0,80000000ffffffffffffd2823d9fba8e
4493044,6,210,-86,4f35ec1f71d7bf89,0,80000000ffffffffffffd2823d9fba8f
4510664,6,254,-86,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
4528693,6,211,-82,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
4545899,6,246,-82,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
4563524,6,250,-82,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
4581142,6,250,-90,e6ea4c9008b6f5b3,0,80000000ffffffffffffd2823d9fb902
4598763,6,210,-45,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
4616381,6,246,-45,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
4634002,6,250,-45,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
4651622,6,204,-43,f2699bba2ba23cf1,0,50003a018a78f0fd73ef32823d9fb346
4669242,6,211,-78,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
4686860,6,250,-78,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
4705586,6,254,-87,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
4722797,6,211,-81,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
4740420,6,246,-82,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
4758037,6,210,-46,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
4775658,6,246,-45,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
4793277,6,250,-46,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
4810900,6,58,-90,22e7f50b3a84de94,0,40000000ffffffffffffce260e8b3ee3
4828340,6,58,-89,22e7f50b3a84de94,0,40000000ffffffffffffce260e8b3ee3
4845788,6,204,-47,f2699bba2ba23cf1,0,50003a01ce260e8b3ee332823d9fb346
4863410,6,204,-46,f2699bba2ba23cf1,0,50083a01ce260e8b3ee332823d9fb346
4882140,6,204,-84,6a9bd343d01f977c,0,50083a01ce260e8b3ee3f2823d9fc3f2
4898647,6,204,-83,6a9bd343d01f977c,0,50083a01ce260e8b3ee3f2823d9fc3f2
4916267,6,204,-40,f2699bba2ba23cf1,0,50083a01ce260e8b3ee332823d9fb346
4933888,6,204,-85,6a9bd343d01f977c,0,50083a01ce260e8b3ee3f2823d9fc3f2
4951506,6,204,-85,6a9bd343d01f977c,0,50083a01ce260e8b3ee3f2823d9fc3f2
4969128,6,204,-39,f2699bba2ba23cf1,0,50083a01ce260e8b3ee332823d9fb346
4986751,6,204,-39,f2699bba2ba23cf1,0,50083a01ce260e8b3ee332823d9fb346
5004371,6,204,-39,f2699bba2ba23cf1,0,50083a01ce260e8b3ee332823d9fb346
5021987,6,204,-85,6a9bd343d01f977c,0,50083a01ce260e8b3ee3f2823d9fc3f2
5039608,6,204,-39,f2699bba2ba23cf1,0,50003a01ce260e8b3ee332823d9fb346
5057742,11,242,-91,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
5075020,11,250,-85,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
5092816,11,210,-85,4fdaf896e88ee013,0,80000000ffffffffffff92823d9fb91b
5110606,11,246,-85,b77a745d83d8dc66,0,80000000ffffffffffff92823d9fb91e
5128403,11,106,-83,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5146236,11,106,-83,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5163989,11,106,-83,a77d0e51d916c252,0,884a540054f15f92555ad2823d9fb0f2
5181780,11,210,-82,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
5199577,11,246,-82,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
5217367,11,250,-82,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
5235568,11,58,-78,22e7f50b3a84de94,0,40000000ffffffffffffce260e8b3ee3
5252779,11,58,-79,22e7f50b3a84de94,0,40000000ffffffffffffce260e8b3ee3
5270402,11,204,-85,62cba5f006974d33,0,50003a01ce260e8b3ee3d2823d9fb0f0
5288194,11,204,-85,62cba5f006974d33,0,50083a01ce260e8b3ee3d2823d9fb0f0
5305989,11,204,-84,62cba5f006974d33,0,50003a01ce260e8b3ee3d2823d9fb0f0
5323789,11,204,-91,5e1e4644065622ac,0,50003a01ce260e8b3ee392823d9fbbbb
5341576,11,204,-87,62cba5f006974d33,0,50083a01ce260e8b3ee3d2823d9fb0f0
5359374,11,204,-85,62cba5f006974d33,0,50083a01ce260e8b3ee3d2823d9fb0f0
5377162,11,204,-86,62cba5f006974d33,0,50083a01ce260e8b3ee3d2823d9fb0f0
5394954,11,204,-88,62cba5f006974d33,0,50083a01ce260e8b3ee3d2823d9fb0f0
5413085,11,34,-86,a77d0e51d916c252,0,b008d40038a5c9746835d2823d9fb0f2
5430367,11,210,-92,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
5448159,11,250,-90,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
5465954,11,210,-90,5e1e4644065622ac,0,80000000ffffffffffff92823d9fbbbb
5483747,11,246,-89,560b48637656bb24,0,80000000ffffffffffff92823d9fbbbe
5501544,11,250,-88,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
5519333,11,210,-89,4fdaf896e88ee013,0,80000000ffffffffffff92823d9fb91b
5537130,11,246,-89,b77a745d83d8dc66,0,80000000ffffffffffff92823d9fb91e
5555494,11,210,-85,62cba5f006974d33,0,80000000ffffffffffffd2823d9fb0f0
5572712,11,246,-86,8245151affcd5ae7,0,80000000ffffffffffffd2823d9fb0f1
5590507,11,250,-85,a77d0e51d916c252,0,80000000ffffffffffffd2823d9fb0f2
5608302,11,106,-85,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5626178,11,106,-85,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5643890,11,106,-84,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5661683,11,197,-93,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
5679476,11,106,-86,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5697271,11,106,-86,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5715060,11,106,-86,a77d0e51d916c252,0,884a3c0054f15f92555ad2823d9fb0f2
5734513,11,236,-90,525dfdeee1b4bf9e,0,50083c00ba975bb44e47203706aa96c5
5751368,11,236,-91,525dfdeee1b4bf9e,0,50083c00ba975bb44e47203706aa96c5
5769164,11,242,-91,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
5786955,11,249,-89,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
5804757,11,249,-91,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
5822542,11,250,-91,0434195e5baafb51,0,80000000ffffffffffff92823d9fb91a
5840749,1,204,-74,98240d6dced69540,0,50083a01f6b6230a4540b2823d9fb1dd
5857952,1,204,-73,98240d6dced69540,0,50083a01f6b6230a4540b2823d9fb1dd
5875574,1,204,-73,98240d6dced69540,0,50083a01f6b6230a4540b2823d9fb1dd
5893195,1,246,-72,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
5910815,1,250,-72,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
5928434,1,210,-72,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
5946052,1,204,-72,98240d6dced69540,0,50003a01f6b6230a4540b2823d9fb1dd
5963676,1,204,-70,a8da6782170c335b,0,50003a01f6b6230a4540f2823d9fb942
5981294,1,204,-71,a8da6782170c335b,0,50083a01f6b6230a4540f2823d9fb942
5998912,1,204,-70,a8da6782170c335b,0,50083a01f6b6230a4540f2823d9fb942
6016941,1,246,-73,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
6034151,1,250,-72,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
6051771,1,210,-72,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
6069391,1,210,-86,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
6087009,1,246,-85,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
6104640,1,250,-84,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
6122252,1,242,-85,0d01f3119e6e8f3b,0,80000000ffffffffffff203706ab5e85
6139871,1,210,-72,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
