ts_us,channel,len,rssi,mac_hash,eapol,head
202916373,11,204,-51,908f3deedf47bbbd,0,50083a016e731630798052823d9fb688
202935955,11,210,-76,de67b2c513053652,0,80000000ffffffffffff2e3713a93bf4
202953339,11,210,-82,d15abb4833b13537,0,80000000fffffffffffff2823d9fc482
202971829,11,246,-82,e9cc558c69177590,0,80000000fffffffffffff2823d9fc483
202990316,11,250,-83,9566ce023e21fa5b,0,80000000fffffffffffff2823d9fc484
203008802,11,210,-51,908f3deedf47bbbd,0,80000000ffffffffffff52823d9fb688
203027293,11,246,-51,0a9f607026f72831,0,80000000ffffffffffff52823d9fb689
203045782,11,250,-50,f48f32bccab5229b,0,80000000ffffffffffff52823d9fb68a
203064270,11,250,-77,bf82dbb05e46e42e,0,80000000ffffffffffffb2823d9fb620
203082754,11,210,-77,8dee1fd767293b59,0,80000000ffffffffffffb2823d9fb62e
203101244,11,246,-77,de44f3a3d4ded9ac,0,80000000ffffffffffffb2823d9fb62f
203120147,1,174,-73,ed1615538a1a3ab6,0,0802000001005e0000fb52823d9fb568
203138042,1,194,-74,ed1615538a1a3ab6,0,080200003333000000fb52823d9fb568
203156357,1,194,-51,629dcb66039b444b,0,080200003333000000fbb2823d9fbdde
203174681,1,174,-51,629dcb66039b444b,0,0802000001005e0000fbb2823d9fbdde
203192986,1,174,-53,023640d3761a5b89,0,0802000001005e0000fbd2823d9fc560
203211300,1,194,-53,023640d3761a5b89,0,080200003333000000fbd2823d9fc560
203229612,1,174,-65,b6b45eb6b88633ea,0,0802000001005e0000fbb2823d9fb98e
203247929,1,194,-65,b6b45eb6b88633ea,0,080200003333000000fbb2823d9fb98e
203266243,1,174,-85,8a485460cb3b8810,0,0802000001005e0000fb92823d9fb3dc
203284559,1,194,-84,8a485460cb3b8810,0,080200003333000000fb92823d9fb3dc
203303275,1,108,-73,ed1615538a1a3ab6,0,080200003333ff0f94a552823d9fb568
203321184,1,132,-73,ed1615538a1a3ab6,0,0802000033330000001652823d9fb568
203339500,1,108,-51,629dcb66039b444b,0,080200003333ff0f94a5b2823d9fbdde
203357816,1,132,-51,629dcb66039b444b,0,08020000333300000016b2823d9fbdde
203376129,1,108,-65,b6b45eb6b88633ea,0,080200003333ff0f94a5b2823d9fb98e
203394442,1,108,-53,023640d3761a5b89,0,080200003333ff0f94a5d2823d9fc560
203412756,1,132,-53,023640d3761a5b89,0,08020000333300000016d2823d9fc560
203431069,1,124,-51,629dcb66039b444b,0,080200003333000000fbb2823d9fbdde
203449382,1,250,-57,01c2404fc2fcb67c,0,80000000ffffffffffffb2823d9fbdd0
203467698,1,210,-57,629dcb66039b444b,0,80000000ffffffffffffb2823d9fbdde
203486422,1,250,-58,01c2404fc2fcb67c,0,80000000ffffffffffffb2823d9fbdd0
