ts_us,channel,len,rssi,mac_hash,eapol,head
261283347,11,204,-92,8dee1fd767293b59,0,50083a014ab35c6af59fb2823d9fb62e
261301873,11,204,-90,dd644234cc307e42,0,50083a014ab35c6af59ff2823d9fb2b2
261320256,11,204,-89,dd644234cc307e42,0,50083a014ab35c6af59ff2823d9fb2b2
261338967,11,204,-91,dd644234cc307e42,0,50083a014ab35c6af59ff2823d9fb2b2
261357257,11,204,-90,dd644234cc307e42,0,50083a014ab35c6af59ff2823d9fb2b2
261375719,11,204,-89,8dee1fd767293b59,0,50083a011ac1c9a81addb2823d9fb62e
261394210,11,204,-89,8dee1fd767293b59,0,50083a011ac1c9a81addb2823d9fb62e
261412697,11,249,-87,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
261432220,11,210,-88,dd644234cc307e42,0,80000000fffffffffffff2823d9fb2b2
261449673,11,246,-88,0059a21c48775a6a,0,80000000fffffffffffff2823d9fb2b3
261468158,11,249,-86,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
261486648,11,240,-95,b77a745d83d8dc66,0,50083a01dc03986c98d692823d9fb91e
261505137,11,204,-91,8dee1fd767293b59,0,50003a0176b84ccf9489b2823d9fb62e
261523624,11,204,-92,8dee1fd767293b59,0,50083a0176b84ccf9489b2823d9fb62e
261542112,11,204,-91,8dee1fd767293b59,0,50083a0176b84ccf9489b2823d9fb62e
261560598,11,204,-91,8dee1fd767293b59,0,50083a0176b84ccf9489b2823d9fb62e
261579502,1,210,-74,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
261597398,1,246,-74,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
261615713,1,250,-73,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
261634030,1,210,-91,ed1615538a1a3ab6,0,80000000ffffffffffff52823d9fb568
261652340,1,246,-89,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
261670655,1,210,-87,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
261688970,1,204,-93,ed1615538a1a3ab6,0,50083a01d2a47199eb3952823d9fb568
261707287,1,210,-71,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
261725598,1,246,-70,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
261743913,1,250,-70,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
